date,nav,scheme_code,scheme_name,fund_house,scheme_category,scheme_type,isin_growth,isin_div_reinvestment
12-09-2016,33.24000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
09-09-2016,33.85000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
08-09-2016,34.19000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
07-09-2016,34.02000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
06-09-2016,33.97000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
02-09-2016,33.41000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
01-09-2016,33.32000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
31-08-2016,33.34000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
30-08-2016,33.12000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
29-08-2016,32.67000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
26-08-2016,32.59000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
25-08-2016,32.64000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
24-08-2016,32.80000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
23-08-2016,32.68000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
22-08-2016,32.73000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
19-08-2016,32.87000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
18-08-2016,32.86000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
17-08-2016,32.64000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
16-08-2016,32.63000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
12-08-2016,32.62000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
11-08-2016,32.37000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
10-08-2016,32.33000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
09-08-2016,32.78000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
08-08-2016,32.89000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
05-08-2016,32.82000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
04-08-2016,32.37000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
03-08-2016,32.34000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
02-08-2016,32.63000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
01-08-2016,32.71000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
29-07-2016,32.69000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
28-07-2016,32.75000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
27-07-2016,32.61000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
26-07-2016,32.52000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
25-07-2016,32.59000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
22-07-2016,32.23000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
21-07-2016,32.16000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
20-07-2016,32.36000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
19-07-2016,32.21000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
18-07-2016,32.11000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
15-07-2016,32.18000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
14-07-2016,32.21000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
13-07-2016,31.97000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
12-07-2016,32.09000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
11-07-2016,31.82000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
08-07-2016,31.32000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
07-07-2016,31.36000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
05-07-2016,31.34000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
04-07-2016,31.50000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
01-07-2016,31.30000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
30-06-2016,31.07000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
29-06-2016,30.69000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
28-06-2016,30.37000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
27-06-2016,30.26000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
24-06-2016,30.12000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
23-06-2016,30.70000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
22-06-2016,30.48000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
21-06-2016,30.51000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
20-06-2016,30.59000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
17-06-2016,30.41000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
16-06-2016,30.32000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
15-06-2016,30.49000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
14-06-2016,30.11000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
13-06-2016,30.01000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
10-06-2016,30.26000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
09-06-2016,30.35000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
08-06-2016,30.43000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
07-06-2016,30.36000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
06-06-2016,30.16000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
03-06-2016,30.23000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
02-06-2016,30.16000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
01-06-2016,30.01000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
31-05-2016,30.06000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
30-05-2016,30.09000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
27-05-2016,29.94000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
26-05-2016,29.68000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
25-05-2016,29.25000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
24-05-2016,28.63000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
23-05-2016,28.62000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
20-05-2016,28.67000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
19-05-2016,28.86000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
18-05-2016,29.13000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
17-05-2016,29.20000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
16-05-2016,29.08000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
13-05-2016,29.06000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
12-05-2016,29.27000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
11-05-2016,29.07000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
10-05-2016,29.16000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
09-05-2016,29.10000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
06-05-2016,28.70000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
05-05-2016,28.73000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
04-05-2016,28.65000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
03-05-2016,28.89000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
02-05-2016,29.10000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
29-04-2016,29.19000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
28-04-2016,29.14000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
27-04-2016,29.53000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
26-04-2016,29.53000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
25-04-2016,29.17000,120586,ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth,ICICI Prudential Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,INF109K016L0,
